page,name,url
6,Youjo Senki Movie,https://myanimelist.net/anime/37055/Youjo_Senki_Movie
6,Danshi Koukousei no Nichijou,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
6,Douluo Dalu: Haishen Zhi Guang,https://myanimelist.net/anime/48631/Douluo_Dalu__Haishen_Zhi_Guang
6,Douluo Dalu: Hanhai Qian Kun,https://myanimelist.net/anime/44189/Douluo_Dalu__Hanhai_Qian_Kun
6,Gyakkyou Burai Kaiji: Hakairoku-hen,https://myanimelist.net/anime/10271/Gyakkyou_Burai_Kaiji__Hakairoku-hen
6,IDOLiSH7: Third Beat!,https://myanimelist.net/anime/45577/IDOLiSH7__Third_Beat
6,Initial D Final Stage,https://myanimelist.net/anime/22507/Initial_D_Final_Stage
6,Kuroshitsuji Movie: Book of the Atlantic,https://myanimelist.net/anime/31812/Kuroshitsuji_Movie__Book_of_the_Atlantic
6,Major S3,https://myanimelist.net/anime/1842/Major_S3
6,Detective Conan: Episode One - The Great Detective Turned Small,https://myanimelist.net/anime/34036/Detective_Conan__Episode_One_-_The_Great_Detective_Turned_Small
6,Diamond no Ace: Act II,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
6,Hachimitsu to Clover II,https://myanimelist.net/anime/1142/Hachimitsu_to_Clover_II
6,Kuroko no Basket 2nd Season,https://myanimelist.net/anime/16894/Kuroko_no_Basket_2nd_Season
6,Magi: The Kingdom of Magic,https://myanimelist.net/anime/18115/Magi__The_Kingdom_of_Magic
6,Major S1,https://myanimelist.net/anime/627/Major_S1
6,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,https://myanimelist.net/anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero
6,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,https://myanimelist.net/anime/23847/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku
6,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,https://myanimelist.net/anime/33051/Mobile_Suit_Gundam__Iron-Blooded_Orphans_2nd_Season
6,One Piece Movie 14: Stampede,https://myanimelist.net/anime/38234/One_Piece_Movie_14__Stampede
6,SKET Dance,https://myanimelist.net/anime/9863/SKET_Dance
6,xxxHOLiC Kei,https://myanimelist.net/anime/3091/xxxHOLiC_Kei
6,Hajime no Ippo: Mashiba vs. Kimura,https://myanimelist.net/anime/265/Hajime_no_Ippo__Mashiba_vs_Kimura
6,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,https://myanimelist.net/anime/11977/Mahou_Shoujo_Madoka★Magica_Movie_1__Hajimari_no_Monogatari
6,Detective Conan Movie 13: The Raven Chaser,https://myanimelist.net/anime/5460/Detective_Conan_Movie_13__The_Raven_Chaser
6,Dororo,https://myanimelist.net/anime/37520/Dororo
6,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,https://myanimelist.net/anime/25537/Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower
6,Fruits Basket 1st Season,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
6,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,https://myanimelist.net/anime/36371/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_3
6,Golden Kamuy 2nd Season,https://myanimelist.net/anime/37989/Golden_Kamuy_2nd_Season
6,Kono Sekai no Katasumi ni,https://myanimelist.net/anime/15227/Kono_Sekai_no_Katasumi_ni
6,Majo no Takkyuubin,https://myanimelist.net/anime/512/Majo_no_Takkyuubin
6,Major S2,https://myanimelist.net/anime/558/Major_S2
6,Major S4,https://myanimelist.net/anime/3226/Major_S4
6,Mimi wo Sumaseba,https://myanimelist.net/anime/585/Mimi_wo_Sumaseba
6,Naruto: Shippuuden,https://myanimelist.net/anime/1735/Naruto__Shippuuden
6,Trigun,https://myanimelist.net/anime/6/Trigun
7,Yuukoku no Moriarty 2nd Season,https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_2nd_Season
7,Nomad: Megalo Box 2,https://myanimelist.net/anime/40729/Nomad__Megalo_Box_2
7,ReLIFE: Kanketsu-hen,https://myanimelist.net/anime/35466/ReLIFE__Kanketsu-hen
7,Saiki Kusuo no Ψ-nan: Kanketsu-hen,https://myanimelist.net/anime/38249/Saiki_Kusuo_no_Ψ-nan__Kanketsu-hen
7,Shokugeki no Souma,https://myanimelist.net/anime/28171/Shokugeki_no_Souma
7,Toaru Kagaku no Railgun T,https://myanimelist.net/anime/38481/Toaru_Kagaku_no_Railgun_T
7,xxxHOLiC Rou,https://myanimelist.net/anime/6864/xxxHOLiC_Rou
7,Yoru wa Mijikashi Arukeyo Otome,https://myanimelist.net/anime/34537/Yoru_wa_Mijikashi_Arukeyo_Otome
7,Bakuman.,https://myanimelist.net/anime/7674/Bakuman
7,Boku no Hero Academia 2nd Season,https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season
7,Chihayafuru,https://myanimelist.net/anime/10800/Chihayafuru
7,Douluo Dalu: Qian Hua Xi Jin,https://myanimelist.net/anime/42497/Douluo_Dalu__Qian_Hua_Xi_Jin
7,Horimiya,https://myanimelist.net/anime/42897/Horimiya
7,InuYasha: Kanketsu-hen,https://myanimelist.net/anime/6811/InuYasha__Kanketsu-hen
7,Kaguya-hime no Monogatari,https://myanimelist.net/anime/16664/Kaguya-hime_no_Monogatari
7,Little Busters!: Refrain,https://myanimelist.net/anime/18195/Little_Busters__Refrain
7,86,https://myanimelist.net/anime/41457/86
7,Ballroom e Youkoso,https://myanimelist.net/anime/34636/Ballroom_e_Youkoso
7,Berserk: Ougon Jidai-hen III - Kourin,https://myanimelist.net/anime/12115/Berserk__Ougon_Jidai-hen_III_-_Kourin
7,Bungou Stray Dogs 2nd Season,https://myanimelist.net/anime/32867/Bungou_Stray_Dogs_2nd_Season
7,Bungou Stray Dogs 3rd Season,https://myanimelist.net/anime/38003/Bungou_Stray_Dogs_3rd_Season
7,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,https://myanimelist.net/anime/372/Cardcaptor_Sakura_Movie_2__Fuuin_Sareta_Card
7,Fate/stay night: Unlimited Blade Works,https://myanimelist.net/anime/22297/Fate_stay_night__Unlimited_Blade_Works
7,Girls & Panzer Movie,https://myanimelist.net/anime/18617/Girls___Panzer_Movie
7,Higurashi no Naku Koro ni Kai,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai
7,Liz to Aoi Tori,https://myanimelist.net/anime/35677/Liz_to_Aoi_Tori
7,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,https://myanimelist.net/anime/19123/One_Piece__Episode_of_Merry_-_Mou_Hitori_no_Nakama_no_Monogatari
7,Mo Dao Zu Shi Q,https://myanimelist.net/anime/40435/Mo_Dao_Zu_Shi_Q
7,Non Non Biyori Repeat,https://myanimelist.net/anime/23623/Non_Non_Biyori_Repeat
7,Senki Zesshou Symphogear XV,https://myanimelist.net/anime/32843/Senki_Zesshou_Symphogear_XV
7,Shoujo Shuumatsu Ryokou,https://myanimelist.net/anime/35838/Shoujo_Shuumatsu_Ryokou
7,Asobi Asobase,https://myanimelist.net/anime/37171/Asobi_Asobase
7,Dr. Stone: Stone Wars,https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars
7,Hunter x Hunter: Greed Island,https://myanimelist.net/anime/138/Hunter_x_Hunter__Greed_Island
7,Maison Ikkoku,https://myanimelist.net/anime/1453/Maison_Ikkoku
7,Aria the Natural,https://myanimelist.net/anime/962/Aria_the_Natural
7,Black Lagoon: The Second Barrage,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage
7,Death Parade,https://myanimelist.net/anime/28223/Death_Parade
7,Digimon Adventure: Last Evolution Kizuna,https://myanimelist.net/anime/38088/Digimon_Adventure__Last_Evolution_Kizuna
7,Hinamatsuri (TV),https://myanimelist.net/anime/36296/Hinamatsuri_TV
7,Kamisama Hajimemashita◎,https://myanimelist.net/anime/25681/Kamisama_Hajimemashita◎
7,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,https://myanimelist.net/anime/28675/Kyoukai_no_Kanata_Movie_2__Ill_Be_Here_-_Mirai-hen
7,Major: Message,https://myanimelist.net/anime/9890/Major__Message
7,Noragami Aragoto,https://myanimelist.net/anime/30503/Noragami_Aragoto
7,Shoujo Kakumei Utena,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
7,Ouran Koukou Host Club,https://myanimelist.net/anime/853/Ouran_Koukou_Host_Club
7,Tanoshii Muumin Ikka,https://myanimelist.net/anime/2150/Tanoshii_Muumin_Ikka
7,Working!!!: Lord of the Takanashi,https://myanimelist.net/anime/31715/Working__Lord_of_the_Takanashi
7,Detective Conan Movie 20: The Darkest Nightmare,https://myanimelist.net/anime/32005/Detective_Conan_Movie_20__The_Darkest_Nightmare
7,Akira,https://myanimelist.net/anime/47/Akira
8,Detective Conan,https://myanimelist.net/anime/235/Detective_Conan
8,Douluo Dalu: Jingying Sai,https://myanimelist.net/anime/37822/Douluo_Dalu__Jingying_Sai
8,Gankutsuou,https://myanimelist.net/anime/239/Gankutsuou
8,K-On!!,https://myanimelist.net/anime/7791/K-On
8,Kaiba,https://myanimelist.net/anime/3701/Kaiba
8,Lupin III: Part 5,https://myanimelist.net/anime/35857/Lupin_III__Part_5
8,Nisemonogatari,https://myanimelist.net/anime/11597/Nisemonogatari
8,Nodame Cantabile: Paris-hen,https://myanimelist.net/anime/4477/Nodame_Cantabile__Paris-hen
8,One Piece Film: Z,https://myanimelist.net/anime/12859/One_Piece_Film__Z
8,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,https://myanimelist.net/anime/4107/Tengen_Toppa_Gurren_Lagann_Movie_1__Gurren-hen
8,Seirei no Moribito,https://myanimelist.net/anime/1827/Seirei_no_Moribito
8,Toki wo Kakeru Shoujo,https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo
8,5-toubun no Hanayome ∬,https://myanimelist.net/anime/39783/5-toubun_no_Hanayome_∬
8,Cardcaptor Sakura,https://myanimelist.net/anime/232/Cardcaptor_Sakura
8,Dragon Ball Z,https://myanimelist.net/anime/813/Dragon_Ball_Z
8,Eizouken ni wa Te wo Dasu na!,https://myanimelist.net/anime/39792/Eizouken_ni_wa_Te_wo_Dasu_na
8,Given Movie,https://myanimelist.net/anime/40421/Given_Movie
8,IDOLiSH7: Second Beat!,https://myanimelist.net/anime/37962/IDOLiSH7__Second_Beat
8,Katekyo Hitman Reborn!,https://myanimelist.net/anime/1604/Katekyo_Hitman_Reborn
8,Lupin III: Cagliostro no Shiro,https://myanimelist.net/anime/1430/Lupin_III__Cagliostro_no_Shiro
8,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,https://myanimelist.net/anime/10153/Mahou_Shoujo_Lyrical_Nanoha__The_Movie_2nd_As
8,Boku no Hero Academia 3rd Season,https://myanimelist.net/anime/36456/Boku_no_Hero_Academia_3rd_Season
8,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,https://myanimelist.net/anime/35608/Chuunibyou_demo_Koi_ga_Shitai_Movie__Take_On_Me
8,Douluo Dalu: Hao Tian Yang Wei,https://myanimelist.net/anime/42496/Douluo_Dalu__Hao_Tian_Yang_Wei
8,Durarara!!,https://myanimelist.net/anime/6746/Durarara
8,Ginga Eiyuu Densetsu Gaiden,https://myanimelist.net/anime/3371/Ginga_Eiyuu_Densetsu_Gaiden
8,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,https://myanimelist.net/anime/40815/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_2nd_Season
8,Initial D Fourth Stage,https://myanimelist.net/anime/18/Initial_D_Fourth_Stage
8,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,https://myanimelist.net/anime/731/Interstella5555__The_5tory_of_The_5ecret_5tar_5ystem
8,Kono Subarashii Sekai ni Shukufuku wo!,https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo
8,Made in Abyss Movie 1: Tabidachi no Yoake,https://myanimelist.net/anime/37514/Made_in_Abyss_Movie_1__Tabidachi_no_Yoake
8,One Piece Film: Strong World,https://myanimelist.net/anime/4155/One_Piece_Film__Strong_World
8,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,https://myanimelist.net/anime/15323/One_Piece__Episode_of_Nami_-_Koukaishi_no_Namida_to_Nakama_no_Kizuna
8,Quanzhi Gaoshou Zhi Dianfeng Rongyao,https://myanimelist.net/anime/40080/Quanzhi_Gaoshou_Zhi_Dianfeng_Rongyao
8,Sakura-sou no Pet na Kanojo,https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo
8,Shokugeki no Souma: Ni no Sara,https://myanimelist.net/anime/32282/Shokugeki_no_Souma__Ni_no_Sara
8,Tonikaku Kawaii: SNS,https://myanimelist.net/anime/44931/Tonikaku_Kawaii__SNS
8,Toradora!,https://myanimelist.net/anime/4224/Toradora
8,Mobile Suit Gundam 00,https://myanimelist.net/anime/2581/Mobile_Suit_Gundam_00
8,Mobile Suit Gundam Unicorn,https://myanimelist.net/anime/6336/Mobile_Suit_Gundam_Unicorn
8,No Game No Life,https://myanimelist.net/anime/19815/No_Game_No_Life
8,World Trigger 3rd Season,https://myanimelist.net/anime/44940/World_Trigger_3rd_Season
8,Detective Conan Movie 14: The Lost Ship in the Sky,https://myanimelist.net/anime/6467/Detective_Conan_Movie_14__The_Lost_Ship_in_the_Sky
8,Detroit Metal City,https://myanimelist.net/anime/3702/Detroit_Metal_City
8,Douluo Dalu: Chongfan Haotian,https://myanimelist.net/anime/49638/Douluo_Dalu__Chongfan_Haotian
8,Fullmetal Alchemist,https://myanimelist.net/anime/121/Fullmetal_Alchemist
8,Haikyuu!! Movie 4: Concept no Tatakai,https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai
8,Initial D Second Stage,https://myanimelist.net/anime/186/Initial_D_Second_Stage
8,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,https://myanimelist.net/anime/1566/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society
8,Baccano! Specials,https://myanimelist.net/anime/3901/Baccano_Specials
9,Detective Conan Movie 05: Countdown to Heaven,https://myanimelist.net/anime/1364/Detective_Conan_Movie_05__Countdown_to_Heaven
9,Dragon Ball Super: Broly,https://myanimelist.net/anime/36946/Dragon_Ball_Super__Broly
9,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,https://myanimelist.net/anime/32122/Gintama°__Umai-mono_wa_Atomawashi_ni_Suru_to_Yokodorisareru_kara_Yappari_Saki_ni_Kue
9,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",https://myanimelist.net/anime/33323/Kamisama_Hajimemashita__Kamisama_Shiawase_ni_Naru
9,Kanata no Astra,https://myanimelist.net/anime/39198/Kanata_no_Astra
9,Kuragehime,https://myanimelist.net/anime/8129/Kuragehime
9,Mahoutsukai no Yome: Hoshi Matsu Hito,https://myanimelist.net/anime/32902/Mahoutsukai_no_Yome__Hoshi_Matsu_Hito
9,Princess Tutu,https://myanimelist.net/anime/721/Princess_Tutu
9,Tsuki ga Kirei,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei
9,Tsukimonogatari,https://myanimelist.net/anime/28025/Tsukimonogatari
9,Uchouten Kazoku 2,https://myanimelist.net/anime/34076/Uchouten_Kazoku_2
9,Yuukoku no Moriarty,https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty
9,Ramayana: The Legend of Prince Rama,https://myanimelist.net/anime/4921/Ramayana__The_Legend_of_Prince_Rama
9,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,https://myanimelist.net/anime/40542/Saiki_Kusuo_no_Ψ-nan__Ψ-shidou-hen
9,Tamayura: Sotsugyou Shashin Part 4 - Ashita,https://myanimelist.net/anime/29831/Tamayura__Sotsugyou_Shashin_Part_4_-_Ashita
9,Tensei shitara Slime Datta Ken,https://myanimelist.net/anime/37430/Tensei_shitara_Slime_Datta_Ken
9,Tsubasa: Shunraiki,https://myanimelist.net/anime/4938/Tsubasa__Shunraiki
9,Zankyou no Terror,https://myanimelist.net/anime/23283/Zankyou_no_Terror
9,Ansatsu Kyoushitsu,https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu
9,Diamond no Ace,https://myanimelist.net/anime/18689/Diamond_no_Ace
9,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,https://myanimelist.net/anime/3016/Ginga_Eiyuu_Densetsu__Arata_Naru_Tatakai_no_Overture
9,Hyouka,https://myanimelist.net/anime/12189/Hyouka
9,Angel Beats!,https://myanimelist.net/anime/6547/Angel_Beats
9,Douluo Dalu: Shan Yu Yu Lai,https://myanimelist.net/anime/49063/Douluo_Dalu__Shan_Yu_Yu_Lai
9,Gin no Saji,https://myanimelist.net/anime/16918/Gin_no_Saji
9,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,https://myanimelist.net/anime/25313/Gintama__Futon_ni_Haitte_kara_Buki_Nokoshi_ni_Kizuite_Neru_ni_Nerenai_Toki_mo_Aru
9,Hololive Alternative,https://myanimelist.net/anime/47904/Hololive_Alternative
9,Karakai Jouzu no Takagi-san 2,https://myanimelist.net/anime/38993/Karakai_Jouzu_no_Takagi-san_2
9,Kaze Tachinu,https://myanimelist.net/anime/16662/Kaze_Tachinu
9,Kuroko no Basket: Saikou no Present Desu,https://myanimelist.net/anime/31051/Kuroko_no_Basket__Saikou_no_Present_Desu
9,Mairimashita! Iruma-kun 2nd Season,https://myanimelist.net/anime/41402/Mairimashita_Iruma-kun_2nd_Season
9,Mobile Suit Gundam 00 Second Season,https://myanimelist.net/anime/3927/Mobile_Suit_Gundam_00_Second_Season
9,Mobile Suit Gundam: The Origin - Advent of the Red Comet,https://myanimelist.net/anime/39592/Mobile_Suit_Gundam__The_Origin_-_Advent_of_the_Red_Comet
9,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,https://myanimelist.net/anime/9130/Saint_Seiya__The_Lost_Canvas_-_Meiou_Shinwa_2
9,Skip Beat!,https://myanimelist.net/anime/4722/Skip_Beat
9,Mirai Shounen Conan,https://myanimelist.net/anime/302/Mirai_Shounen_Conan
9,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,https://myanimelist.net/anime/42894/Natsume_Yuujinchou__Ishi_Okoshi_to_Ayashiki_Raihousha
9,World Trigger 2nd Season,https://myanimelist.net/anime/40907/World_Trigger_2nd_Season
9,Yowamushi Pedal: Grande Road,https://myanimelist.net/anime/24277/Yowamushi_Pedal__Grande_Road
9,Akatsuki no Yona OVA,https://myanimelist.net/anime/30370/Akatsuki_no_Yona_OVA
9,Darker than Black: Kuro no Keiyakusha,https://myanimelist.net/anime/2025/Darker_than_Black__Kuro_no_Keiyakusha
9,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,https://myanimelist.net/anime/36370/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_2
9,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,https://myanimelist.net/anime/2951/Gintama__Nanigoto_mo_Saiyo_ga_Kanjin_nano_de_Tasho_Senobisuru_Kurai_ga_Choudoyoi
9,Haikyuu!! Movie 3: Sainou to Sense,https://myanimelist.net/anime/35110/Haikyuu_Movie_3__Sainou_to_Sense
9,Hajime no Ippo: Boxer no Kobushi,https://myanimelist.net/anime/12069/Hajime_no_Ippo__Boxer_no_Kobushi
9,Hikaru no Go,https://myanimelist.net/anime/135/Hikaru_no_Go
9,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders
9,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,https://myanimelist.net/anime/2449/Koukaku_Kidoutai__Stand_Alone_Complex_-_The_Laughing_Man
9,Kuroko no Basket,https://myanimelist.net/anime/11771/Kuroko_no_Basket
9,Kuroshitsuji: Book of Circus,https://myanimelist.net/anime/22145/Kuroshitsuji__Book_of_Circus
10,Detective Conan Movie 08: Magician of the Silver Sky,https://myanimelist.net/anime/1367/Detective_Conan_Movie_08__Magician_of_the_Silver_Sky
10,Detective Conan Movie 18: The Sniper from Another Dimension,https://myanimelist.net/anime/21419/Detective_Conan_Movie_18__The_Sniper_from_Another_Dimension
10,Dorohedoro,https://myanimelist.net/anime/38668/Dorohedoro
10,Durarara!!x2 Ketsu,https://myanimelist.net/anime/27833/Durararax2_Ketsu
10,Ginga Eiyuu Densetsu Gaiden (1999),https://myanimelist.net/anime/3665/Ginga_Eiyuu_Densetsu_Gaiden_1999
10,Gosick,https://myanimelist.net/anime/8425/Gosick
10,Hidamari Sketch: Sae Hiro Sotsugyou-hen,https://myanimelist.net/anime/17739/Hidamari_Sketch__Sae_Hiro_Sotsugyou-hen
10,Initial D Fifth Stage,https://myanimelist.net/anime/15059/Initial_D_Fifth_Stage
10,Kuroko no Basket Movie 4: Last Game,https://myanimelist.net/anime/31658/Kuroko_no_Basket_Movie_4__Last_Game
10,Kuroshitsuji: Book of Murder,https://myanimelist.net/anime/23317/Kuroshitsuji__Book_of_Murder
10,Mahoutsukai no Yome,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome
10,Shijou Saikyou no Deshi Kenichi,https://myanimelist.net/anime/1559/Shijou_Saikyou_no_Deshi_Kenichi
10,Stand By Me Doraemon,https://myanimelist.net/anime/21469/Stand_By_Me_Doraemon
10,Yuusha-Ou GaoGaiGar Final,https://myanimelist.net/anime/1382/Yuusha-Ou_GaoGaiGar_Final
10,Omoide no Marnie,https://myanimelist.net/anime/21557/Omoide_no_Marnie
10,Pui Pui Molcar,https://myanimelist.net/anime/44235/Pui_Pui_Molcar
10,Dennou Coil,https://myanimelist.net/anime/2164/Dennou_Coil
10,Fate/Grand Carnival,https://myanimelist.net/anime/44248/Fate_Grand_Carnival
10,Fate/stay night: Unlimited Blade Works Prologue,https://myanimelist.net/anime/27821/Fate_stay_night__Unlimited_Blade_Works_Prologue
10,Gintama: Dai Hanseikai,https://myanimelist.net/anime/10643/Gintama__Dai_Hanseikai
10,Glass no Kamen (2005),https://myanimelist.net/anime/1974/Glass_no_Kamen_2005
10,Koukyoushihen Eureka Seven,https://myanimelist.net/anime/237/Koukyoushihen_Eureka_Seven
10,Kyou kara Ore wa!!,https://myanimelist.net/anime/851/Kyou_kara_Ore_wa
10,Love Live! Superstar!!,https://myanimelist.net/anime/41169/Love_Live_Superstar
10,Black Clover,https://myanimelist.net/anime/34572/Black_Clover
10,City Hunter 2,https://myanimelist.net/anime/1471/City_Hunter_2
10,Girls & Panzer: Saishuushou Part 2,https://myanimelist.net/anime/38081/Girls___Panzer__Saishuushou_Part_2
10,Kamisama Hajimemashita,https://myanimelist.net/anime/14713/Kamisama_Hajimemashita
10,Kill la Kill,https://myanimelist.net/anime/18679/Kill_la_Kill
10,Serial Experiments Lain,https://myanimelist.net/anime/339/Serial_Experiments_Lain
10,Shokugeki no Souma: San no Sara,https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara
10,Summer Wars,https://myanimelist.net/anime/5681/Summer_Wars
10,xxxHOLiC Shunmuki,https://myanimelist.net/anime/4918/xxxHOLiC_Shunmuki
10,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,https://myanimelist.net/anime/33161/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku_OVA
10,Paprika,https://myanimelist.net/anime/1943/Paprika
10,Saint Seiya: Meiou Hades Juuni Kyuu-hen,https://myanimelist.net/anime/1257/Saint_Seiya__Meiou_Hades_Juuni_Kyuu-hen
10,Saiunkoku Monogatari 2nd Season,https://myanimelist.net/anime/1914/Saiunkoku_Monogatari_2nd_Season
10,Tsumiki no Ie,https://myanimelist.net/anime/5365/Tsumiki_no_Ie
10,Zombieland Saga: Revenge,https://myanimelist.net/anime/40174/Zombieland_Saga__Revenge
10,BanG Dream! 3rd Season,https://myanimelist.net/anime/37870/BanG_Dream_3rd_Season
10,Boku no Hero Academia the Movie 2: Heroes:Rising,https://myanimelist.net/anime/39565/Boku_no_Hero_Academia_the_Movie_2__Heroes_Rising
